Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
6,1722337606106,30/07/2024 11:06:46,1722341206106,1,30/07/2024 13:06:46,184566,2,task-g4qz,,39276061,BLIND,11518154,,complete,,66a8c8e98b6c0a56a5d291c9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,834x1194,1194x727,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Task,Stimuli,f9t134,1,timedOut,,3102,3101,3102,3102,3101,3102,1,3102,0,0,,Time Limit,screen,0,screen,Task,3107,,
7,1722337616193,30/07/2024 11:06:56,1722341216193,1,30/07/2024 13:06:56,184566,2,task-g4qz,,39276061,BLIND,11518154,,complete,,66a8c8e98b6c0a56a5d291c9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,834x1194,1194x727,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Task,Response,6e9b15,2,response,750,8654,10080,10088,8654,10080,10088,1,8654,1434,0,,Single Number Entry,Single Number Entry,1,object-79,Task,3107,,
8,1722337620861,30/07/2024 11:07:00,1722341220861,1,30/07/2024 13:07:00,184566,2,task-g4qz,,39276061,BLIND,11518154,,complete,,66a8c8e98b6c0a56a5d291c9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,834x1194,1194x727,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,End,Screen 1,kny8tx,1,continue,,4676,4661,4676,4676,4661,4676,1,4676,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1722337620865,30/07/2024 11:07:00,1722341220865,1,30/07/2024 13:07:00,184566,2,task-g4qz,,39276061,BLIND,11518154,,complete,,66a8c8e98b6c0a56a5d291c9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,834x1194,1194x727,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337609344,30/07/2024 11:06:49,1722341209344,1,30/07/2024 13:06:49,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337628219,30/07/2024 11:07:08,1722341228219,1,30/07/2024 13:07:08,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Instruction,Screen 1,8wzu54,1,continue,,18883.920000000002,18866.52,18883.920000000002,18883.920000000002,18866.52,18883.920000000002,1,18883.920000000002,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1722337629374,30/07/2024 11:07:09,1722341229374,1,30/07/2024 13:07:09,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 1,s2knah,1,continue,,1177.3999999970183,1165.5,1177.3999999970183,1177.3999999970183,1165.5,1177.3999999970183,1,1177.3999999970183,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337629374,30/07/2024 11:07:09,1722341229374,1,30/07/2024 13:07:09,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 1,s2knah,1,continue,,1177.699999994038,1165.5,1177.699999994038,1177.699999994038,1165.5,1177.699999994038,1,1177.699999994038,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337631431,30/07/2024 11:07:11,1722341231431,1,30/07/2024 13:07:11,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Fixation,Screen 2,61clbh,2,continue,,2067.7999999999993,2067.7999999999993,2067.7999999999993,2067.7999999999993,2067.7999999999993,2067.7999999999993,1,2067.7999999999993,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337634534,30/07/2024 11:07:14,1722341234534,1,30/07/2024 13:07:14,184566,2,task-g4qz,,39276094,BLIND,11518152,,complete,,66a8c8e4e18f75cf04636a9b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1435x679,,,0,Fixation+Visual,3,3107ms,,,,,visual,3107ms,,3107ms,1,Task,Stimuli,f9t134,1,timedOut,,3104.2000000059597,3099.2999999999993,3104.2000000059597,3104.2000000059597,3099.2999999999993,3104.2000000059597,1,3104.2000000059597,0,0,,Time Limit,screen,0,screen,Task,3107,,
