Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
3,1722337678350,30/07/2024 11:07:58,1722341278350,1,30/07/2024 13:07:58,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,3673.44,3667.72,3673.44,3673.44,3667.72,3673.44,1,3673.44,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337678351,30/07/2024 11:07:58,1722341278351,1,30/07/2024 13:07:58,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 1,s2knah,1,continue,,3674.44,3667.72,3674.44,3674.44,3667.72,3674.44,1,3674.44,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337680412,30/07/2024 11:08:00,1722341280412,1,30/07/2024 13:08:00,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Fixation,Screen 2,61clbh,2,continue,,2067.3599999999997,2067.3599999999997,2067.3599999999997,2067.3599999999997,2067.3599999999997,2067.3599999999997,1,2067.3599999999997,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337680417,30/07/2024 11:08:00,1722341280417,1,30/07/2024 13:08:00,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Stimuli,f9t134,1,info,audio started,6.360000000000582,0,6.360000000000582,6.360000000000582,0,6.360000000000582,1,6.360000000000582,0,0,,Audio Clip,Audio Clip,1,object-93,Task,2479,,
7,1722337682896,30/07/2024 11:08:02,1722341282896,1,30/07/2024 13:08:02,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Stimuli,f9t134,1,timedOut,,2484.3600000000006,2484.0600000000013,2484.3600000000006,2484.3600000000006,2484.0600000000013,2484.3600000000006,1,2484.3600000000006,0,0,,Time Limit,screen,0,screen,Task,2479,,
8,1722337715754,30/07/2024 11:08:35,1722341315754,1,30/07/2024 13:08:35,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Task,Response,6e9b15,2,response,3500,12220.32,32843.28,32857.3,12220.32,32843.28,32857.3,1,12220.32,20636.980000000003,0,,Single Number Entry,Single Number Entry,1,object-79,Task,2479,,
9,1722337719964,30/07/2024 11:08:39,1722341319964,1,30/07/2024 13:08:39,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,End,Screen 1,rw9j8x,1,continue,,4224.019999999997,4217.959999999999,4224.019999999997,4224.019999999997,4217.959999999999,4224.019999999997,1,4224.019999999997,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722337719966,30/07/2024 11:08:39,1722341319966,1,30/07/2024 13:08:39,184566,2,task-znge,,39276176,BLIND,11518173,,complete,,66a8c9049733fa56a557b9fb,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1320x825,1320x646,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337676701,30/07/2024 11:07:56,1722341276701,1,30/07/2024 13:07:56,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337685915,30/07/2024 11:08:05,1722341285915,1,30/07/2024 13:08:05,184566,2,task-znge,,39276184,BLIND,11518201,,complete,,66a8c94f6d3ff42cf0e4d93c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,2048x1152,2048x983,,,0,Fixation+Audio,3,2479ms,,,,audio,,2479ms,,2479ms,1,Instructions,Screen 1,3u35xa,1,continue,,9232.1,9216.1,9232.1,9232.1,9216.1,9232.1,1,9232.1,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
