Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
1,1722336582663,30/07/2024 10:49:42,1722340182663,1,30/07/2024 12:49:42,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722336589220,30/07/2024 10:49:49,1722340189220,1,30/07/2024 12:49:49,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Instructions,Screen 1,3u35xa,1,continue,,6573.1,6566.9,6573.1,6573.1,6566.9,6573.1,1,6573.1,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722336590446,30/07/2024 10:49:50,1722340190446,1,30/07/2024 12:49:50,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,1233.2999999046333,1216.6000000000004,1233.2999999046333,1233.2999999046333,1216.6000000000004,1233.2999999046333,1,1233.2999999046333,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722336590447,30/07/2024 10:49:50,1722340190447,1,30/07/2024 12:49:50,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,1233.2999999999993,1216.6000000000004,1233.2999999999993,1233.2999999999993,1216.6000000000004,1233.2999999999993,1,1233.2999999999993,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722336592497,30/07/2024 10:49:52,1722340192497,1,30/07/2024 12:49:52,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,1,2066.7000000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722336592506,30/07/2024 10:49:52,1722340192506,1,30/07/2024 12:49:52,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Task,Stimuli,f9t134,1,info,audio started,9.999999904632205,0,9.999999904632205,9.999999904632205,0,9.999999904632205,1,9.999999904632205,0,0,,Audio Clip,Audio Clip,1,object-93,Task,1223,,
7,1722336593714,30/07/2024 10:49:53,1722340193714,1,30/07/2024 12:49:53,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Task,Stimuli,f9t134,1,timedOut,,1217.8999999999996,1216.6000000000004,1217.8999999999996,1217.8999999999996,1216.6000000000004,1217.8999999999996,1,1217.8999999999996,0,0,,Time Limit,screen,0,screen,Task,1223,,
8,1722336607095,30/07/2024 10:50:07,1722340207095,1,30/07/2024 12:50:07,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,Task,Response,6e9b15,2,response,500,8116.799999999999,13367,13381.999999809264,8116.799999999999,13367,13381.999999809264,1,8116.799999999999,5265.199999809265,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1223,,
9,1722336611308,30/07/2024 10:50:11,1722340211308,1,30/07/2024 12:50:11,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,1,End,Screen 1,rw9j8x,1,continue,,4228.100000190734,4216.5,4228.100000190734,4228.100000190734,4216.5,4228.100000190734,1,4228.100000190734,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722336611316,30/07/2024 10:50:11,1722340211316,1,30/07/2024 12:50:11,184566,2,task-2r4x,,39275176,BLIND,11517924,,complete,,66a8c506720fd168f994ee14,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Fixation+Audio,3,1223ms,,audio,,,,1223ms,,1223ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
