Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
5,1722336982707,30/07/2024 10:56:22,1722340582707,1,30/07/2024 12:56:22,184566,2,task-tkr9,,39275434,BLIND,11517964,,complete,,66a8c61f4b17c980a93e16b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.6000000000004,2066.6000000000004,2066.6000000000004,2066.6000000000004,2066.6000000000004,2066.6000000000004,1,2066.6000000000004,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722336983923,30/07/2024 10:56:23,1722340583923,1,30/07/2024 12:56:23,184566,2,task-tkr9,,39275434,BLIND,11517964,,complete,,66a8c61f4b17c980a93e16b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Task,Stimuli,f9t134,1,timedOut,,1217.6000000476834,1216.3999999999996,1217.6000000476834,1217.6000000476834,1216.3999999999996,1217.6000000476834,1,1217.6000000476834,0,0,,Time Limit,screen,0,screen,Task,1223,,
7,1722336991906,30/07/2024 10:56:31,1722340591906,1,30/07/2024 12:56:31,184566,2,task-tkr9,,39275434,BLIND,11517964,,complete,,66a8c61f4b17c980a93e16b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Task,Response,6e9b15,2,response,513,4615.700000000001,7965.0999999999985,7981.499999999996,4615.700000000001,7965.0999999999985,7981.499999999996,1,4615.700000000001,3365.7999999999956,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1223,,
8,1722336997554,30/07/2024 10:56:37,1722340597554,1,30/07/2024 12:56:37,184566,2,task-tkr9,,39275434,BLIND,11517964,,complete,,66a8c61f4b17c980a93e16b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,End,Screen 1,kny8tx,1,continue,,5666.199999999997,5649.5,5666.199999999997,5666.199999999997,5649.5,5666.199999999997,1,5666.199999999997,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1722336997571,30/07/2024 10:56:37,1722340597571,1,30/07/2024 12:56:37,184566,2,task-tkr9,,39275434,BLIND,11517964,,complete,,66a8c61f4b17c980a93e16b1,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337011114,30/07/2024 10:56:51,1722355011114,5.75,30/07/2024 21:41:51,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337017443,30/07/2024 10:56:57,1722355017443,5.75,30/07/2024 21:41:57,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Instruction,Screen 1,8wzu54,1,continue,,6355.655999999998,6338.855999999999,6355.655999999998,6355.655999999998,6338.855999999999,6355.655999999998,1,6355.655999999998,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1722337020098,30/07/2024 10:57:00,1722355020098,5.75,30/07/2024 21:42:00,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,2663.800000000003,2647.100000000002,2663.800000000003,2663.800000000003,2647.100000000002,2663.800000000003,1,2663.800000000003,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337020099,30/07/2024 10:57:00,1722355020099,5.75,30/07/2024 21:42:00,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,2663.800000000003,2647.100000000002,2663.800000000003,2663.800000000003,2647.100000000002,2663.800000000003,1,2663.800000000003,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337022134,30/07/2024 10:57:02,1722355022134,5.75,30/07/2024 21:42:02,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 2,61clbh,2,continue,,2065,2065,2065,2065,2065,2065,1,2065,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337023350,30/07/2024 10:57:03,1722355023350,5.75,30/07/2024 21:42:03,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Task,Stimuli,f9t134,1,timedOut,,1216.8999999523148,1215.699999999997,1216.8999999523148,1216.8999999523148,1215.699999999997,1216.8999999523148,1,1216.8999999523148,0,0,,Time Limit,screen,0,screen,Task,1223,,
7,1722337051258,30/07/2024 10:57:31,1722355051258,5.75,30/07/2024 21:42:31,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Task,Response,6e9b15,2,response,1000,8958.2,27890.200000000004,27906.90000000001,8958.2,27890.200000000004,27906.90000000001,1,8958.2,18948.700000000008,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1223,,
8,1722337054155,30/07/2024 10:57:34,1722355054155,5.75,30/07/2024 21:42:34,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,End,Screen 1,kny8tx,1,continue,,2917.199999999997,2914,2917.199999999997,2917.199999999997,2914,2917.199999999997,1,2917.199999999997,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1722337054158,30/07/2024 10:57:34,1722355054158,5.75,30/07/2024 21:42:34,184566,2,task-tkr9,,39275460,BLIND,11517985,,complete,,66a8c603ed3082dbc79bff4c,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1280x720,1232x604,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337026496,30/07/2024 10:57:06,1722340626496,1,30/07/2024 12:57:06,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x649,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337039704,30/07/2024 10:57:19,1722340639704,1,30/07/2024 12:57:19,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Instruction,Screen 1,8wzu54,1,continue,,13331.490000000002,13314.826000000001,13331.490000000002,13331.490000000002,13314.826000000001,13331.490000000002,1,13331.490000000002,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1722337041155,30/07/2024 10:57:21,1722340641155,1,30/07/2024 12:57:21,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,1479.697999997019,1466.924000000001,1479.697999997019,1479.697999997019,1466.924000000001,1479.697999997019,1,1479.697999997019,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337041157,30/07/2024 10:57:21,1722340641157,1,30/07/2024 12:57:21,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,1481.3979999999992,1466.924000000001,1481.3979999999992,1481.3979999999992,1466.924000000001,1481.3979999999992,1,1481.3979999999992,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337043213,30/07/2024 10:57:23,1722340643213,1,30/07/2024 12:57:23,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.4979999999996,2066.4979999999996,2066.4979999999996,2066.4979999999996,2066.4979999999996,2066.4979999999996,1,2066.4979999999996,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337044430,30/07/2024 10:57:24,1722340644430,1,30/07/2024 12:57:24,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Task,Stimuli,f9t134,1,timedOut,,1219.676000002979,1216.4979999999996,1219.676000002979,1219.676000002979,1216.4979999999996,1219.676000002979,1,1219.676000002979,0,0,,Time Limit,screen,0,screen,Task,1223,,
7,1722337059913,30/07/2024 10:57:39,1722340659913,1,30/07/2024 12:57:39,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Task,Response,6e9b15,2,response,3000,11648.859,15465.124999999996,15481.788999999993,11648.859,15465.124999999996,15481.788999999993,1,11648.859,3832.929999999993,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1223,,
8,1722337065900,30/07/2024 10:57:45,1722340665900,1,30/07/2024 12:57:45,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,End,Screen 1,kny8tx,1,continue,,6008.652999997023,5999.107000000004,6008.652999997023,6008.652999997023,5999.107000000004,6008.652999997023,1,6008.652999997023,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1722337065911,30/07/2024 10:57:45,1722340665911,1,30/07/2024 12:57:45,184566,2,task-tkr9,,39275476,BLIND,11517996,,complete,,66a8c6bdbeed2f60aee8e0ef,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337060916,30/07/2024 10:57:40,1722340660916,1,30/07/2024 12:57:40,184566,2,task-tkr9,,39275509,BLIND,11517999,,complete,,66a8c6e9e18f75cf04636a01,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2400x1350,2400x1193,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337068065,30/07/2024 10:57:48,1722340668065,1,30/07/2024 12:57:48,184566,2,task-tkr9,,39275509,BLIND,11517999,,complete,,66a8c6e9e18f75cf04636a01,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2400x1350,2400x1193,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Instruction,Screen 1,8wzu54,1,continue,,7160.48,7150.26,7160.48,7160.48,7150.26,7160.48,1,7160.48,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1722337070988,30/07/2024 10:57:50,1722340670988,1,30/07/2024 12:57:50,184566,2,task-tkr9,,39275509,BLIND,11517999,,complete,,66a8c6e9e18f75cf04636a01,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2400x1350,2400x1193,,,0,Fixation+Visual,3,1223ms,,visual,,,,1223ms,,1223ms,1,Fixation,Screen 1,s2knah,1,continue,,2932.2199999999993,2919.58,2932.2199999999993,2932.2199999999993,2919.58,2932.2199999999993,1,2932.2199999999993,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
