Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
4,1722336468054,30/07/2024 10:47:48,1722343668054,2,30/07/2024 14:47:48,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,1200,1183,1200,1200,1183,1200,1,1200,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722336470107,30/07/2024 10:47:50,1722343670107,2,30/07/2024 14:47:50,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 2,61clbh,2,continue,,2066,2066,2066,2066,2066,2066,1,2066,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722336470120,30/07/2024 10:47:50,1722343670120,2,30/07/2024 14:47:50,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,info,audio started,16,0,16,16,0,16,1,16,0,0,,Audio Clip,Audio Clip,1,object-93,Task,1851,,
7,1722336471955,30/07/2024 10:47:51,1722343671955,2,30/07/2024 14:47:51,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,timedOut,,1853,1851,1853,1853,1851,1853,1,1853,0,0,,Time Limit,screen,0,screen,Task,1851,,
8,1722336485706,30/07/2024 10:48:05,1722343685706,2,30/07/2024 14:48:05,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Response,6e9b15,2,response,500,11618,13750,13753,11618,13750,13753,1,11618,2135,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1851,,
9,1722336491148,30/07/2024 10:48:11,1722343691148,2,30/07/2024 14:48:11,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,End,Screen 1,rw9j8x,1,continue,,5445,5435,5445,5445,5435,5445,1,5445,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722336491151,30/07/2024 10:48:11,1722343691151,2,30/07/2024 14:48:11,184566,2,task-xpu5,,39275129,BLIND,11517914,,complete,,66a8c48b106d5a04c3986121,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1367x721,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722336736826,30/07/2024 10:52:16,1722340336826,1,30/07/2024 12:52:16,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722336744431,30/07/2024 10:52:24,1722340344431,1,30/07/2024 12:52:24,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Instructions,Screen 1,3u35xa,1,continue,,7617.199999982118,7607.799999999999,7617.199999982118,7617.199999982118,7607.799999999999,7617.199999982118,1,7617.199999982118,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722336747062,30/07/2024 10:52:27,1722340347062,1,30/07/2024 12:52:27,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,2640.7999999880794,2635.800000000001,2640.7999999880794,2640.7999999880794,2635.800000000001,2640.7999999880794,1,2640.7999999880794,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722336747064,30/07/2024 10:52:27,1722340347064,1,30/07/2024 12:52:27,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,2642.1000000000004,2635.800000000001,2642.1000000000004,2642.1000000000004,2635.800000000001,2642.1000000000004,1,2642.1000000000004,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722336749127,30/07/2024 10:52:29,1722340349127,1,30/07/2024 12:52:29,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 2,61clbh,2,continue,,2068.7999999999993,2068.7999999999993,2068.7999999999993,2068.7999999999993,2068.7999999999993,2068.7999999999993,1,2068.7999999999993,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722336749129,30/07/2024 10:52:29,1722340349129,1,30/07/2024 12:52:29,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,info,audio started,3.4000000059604645,0,3.4000000059604645,3.4000000059604645,0,3.4000000059604645,1,3.4000000059604645,0,0,,Audio Clip,Audio Clip,1,object-93,Task,1851,,
7,1722336750978,30/07/2024 10:52:30,1722340350978,1,30/07/2024 12:52:30,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,timedOut,,1852.199999988079,1851.7999999999993,1852.199999988079,1852.199999988079,1851.7999999999993,1852.199999988079,1,1852.199999988079,0,0,,Time Limit,screen,0,screen,Task,1851,,
8,1722336780888,30/07/2024 10:53:00,1722340380888,1,30/07/2024 12:53:00,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Response,6e9b15,2,response,2500,25725.899999999998,29896.7,29910.49999998212,25725.899999999998,29896.7,29910.49999998212,1,25725.899999999998,4184.5999999821215,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1851,,
9,1722336786141,30/07/2024 10:53:06,1722340386141,1,30/07/2024 12:53:06,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,End,Screen 1,rw9j8x,1,continue,,5265.9000000059605,5255.0999999999985,5265.9000000059605,5265.9000000059605,5255.0999999999985,5265.9000000059605,1,5265.9000000059605,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722336786143,30/07/2024 10:53:06,1722340386143,1,30/07/2024 12:53:06,184566,2,task-xpu5,,39275283,BLIND,11517942,,complete,,66a8c57c0f3c380a2499635a,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722337087486,30/07/2024 10:58:07,1722340687486,1,30/07/2024 12:58:07,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722337207043,30/07/2024 11:00:07,1722340807043,1,30/07/2024 13:00:07,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Instructions,Screen 1,3u35xa,1,continue,,119652.32199999999,119635.722,119652.32199999999,119652.32199999999,119635.722,119652.32199999999,1,119652.32199999999,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722337209461,30/07/2024 11:00:09,1722340809461,1,30/07/2024 13:00:09,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,2444.9000000119267,2431,2444.9000000119267,2444.9000000119267,2431,2444.9000000119267,1,2444.9000000119267,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722337209462,30/07/2024 11:00:09,1722340809462,1,30/07/2024 13:00:09,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,2445.6999999940454,2431,2445.6999999940454,2445.6999999940454,2431,2445.6999999940454,1,2445.6999999940454,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722337211513,30/07/2024 11:00:11,1722340811513,1,30/07/2024 13:00:11,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 2,61clbh,2,continue,,2064.7000000000116,2064.7000000000116,2064.7000000000116,2064.7000000000116,2064.7000000000116,2064.7000000000116,1,2064.7000000000116,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722337211521,30/07/2024 11:00:11,1722340811521,1,30/07/2024 13:00:11,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,info,audio started,9.600000017875573,0,9.600000017875573,9.600000017875573,0,9.600000017875573,1,9.600000017875573,0,0,,Audio Clip,Audio Clip,1,object-93,Task,1851,,
7,1722337213361,30/07/2024 11:00:13,1722340813361,1,30/07/2024 13:00:13,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,timedOut,,1849.3000000059546,1848.3999999999942,1849.3000000059546,1849.3000000059546,1848.3999999999942,1849.3000000059546,1,1849.3000000059546,0,0,,Time Limit,screen,0,screen,Task,1851,,
8,1722337228866,30/07/2024 11:00:28,1722340828866,1,30/07/2024 13:00:28,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Response,6e9b15,2,response,2000,7026.600000000006,15485.5,15502.200000000012,7026.600000000006,15485.5,15502.200000000012,1,7026.600000000006,8475.600000000006,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1851,,
9,1722337238542,30/07/2024 11:00:38,1722340838542,1,30/07/2024 13:00:38,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,End,Screen 1,rw9j8x,1,continue,,9696.200000017881,9691,9696.200000017881,9696.200000017881,9691,9696.200000017881,1,9696.200000017881,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722337238554,30/07/2024 11:00:38,1722340838554,1,30/07/2024 13:00:38,184566,2,task-xpu5,,39275529,BLIND,11517965,,complete,,66a8c61cf493fdddefca067c,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x864,1536x730,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722336917857,30/07/2024 10:55:17,1722340517857,1,30/07/2024 12:55:17,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722336923247,30/07/2024 10:55:23,1722340523247,1,30/07/2024 12:55:23,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Instructions,Screen 1,3u35xa,1,continue,,5413.98599999404,5399.786,5413.98599999404,5413.98599999404,5399.786,5413.98599999404,1,5413.98599999404,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722336925876,30/07/2024 10:55:25,1722340525876,1,30/07/2024 12:55:25,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,2643.1000000000004,2633.6000000000004,2643.1000000000004,2643.1000000000004,2633.6000000000004,2643.1000000000004,1,2643.1000000000004,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722336925876,30/07/2024 10:55:25,1722340525876,1,30/07/2024 12:55:25,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 1,s2knah,1,continue,,2643.39999999702,2633.6000000000004,2643.39999999702,2643.39999999702,2633.6000000000004,2643.39999999702,1,2643.39999999702,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722336927933,30/07/2024 10:55:27,1722340527933,1,30/07/2024 12:55:27,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.2999999999993,2066.2999999999993,2066.2999999999993,2066.2999999999993,2066.2999999999993,2066.2999999999993,1,2066.2999999999993,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722336927940,30/07/2024 10:55:27,1722340527940,1,30/07/2024 12:55:27,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,info,audio started,7.599999991060031,0,7.599999991060031,7.599999991060031,0,7.599999991060031,1,7.599999991060031,0,0,,Audio Clip,Audio Clip,1,object-93,Task,1851,,
7,1722336929784,30/07/2024 10:55:29,1722340529784,1,30/07/2024 12:55:29,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Stimuli,f9t134,1,timedOut,,1850.9999999970205,1850.1000000000004,1850.9999999970205,1850.9999999970205,1850.1000000000004,1850.9999999970205,1,1850.9999999970205,0,0,,Time Limit,screen,0,screen,Task,1851,,
8,1722336941644,30/07/2024 10:55:41,1722340541644,1,30/07/2024 12:55:41,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,Task,Response,6e9b15,2,response,2500,8466.699999999999,11850.000000000002,11861.29999998808,8466.699999999999,11850.000000000002,11861.29999998808,1,8466.699999999999,3394.5999999880805,0,,Single Number Entry,Single Number Entry,1,object-79,Task,1851,,
9,1722336947952,30/07/2024 10:55:47,1722340547952,1,30/07/2024 12:55:47,184566,2,task-xpu5,,39275403,BLIND,11517971,,complete,,66a8c6380c0d6e062182f21b,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x945,,,0,Fixation+Audio,3,1851ms,,,audio,,,1851ms,,1851ms,1,End,Screen 1,rw9j8x,1,continue,,6319.5999999999985,6316.899999999998,6319.5999999999985,6319.5999999999985,6316.899999999998,6319.5999999999985,1,6319.5999999999985,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
