Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
1,1719506654827,27/06/2024 16:44:14,1719510254827,1,27/06/2024 18:44:14,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506658078,27/06/2024 16:44:18,1719510258078,1,27/06/2024 18:44:18,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,Instruction,Screen 1,8wzu54,1,continue,,3265.1140000476835,3249.8139999999994,3265.1140000476835,3265.1140000476835,3249.8139999999994,3265.1140000476835,1,3265.1140000476835,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719506659167,27/06/2024 16:44:19,1719510259167,1,27/06/2024 18:44:19,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,Fixation,Screen 1,s2knah,1,continue,,1104.5000000953678,1100.1000000000004,1104.5000000953678,1104.5000000953678,1100.1000000000004,1104.5000000953678,1,1104.5000000953678,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506659167,27/06/2024 16:44:19,1719510259167,1,27/06/2024 18:44:19,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,Fixation,Screen 1,s2knah,1,continue,,1104.800000047684,1100.1000000000004,1104.800000047684,1104.800000047684,1100.1000000000004,1104.800000047684,1,1104.800000047684,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506661229,27/06/2024 16:44:21,1719510261229,1,27/06/2024 18:44:21,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.5,2066.5,2066.5,2066.5,2066.5,2066.5,1,2066.5,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506662146,27/06/2024 16:44:22,1719510262146,1,27/06/2024 18:44:22,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,Task,Stimuli,f9t134,1,timedOut,,917.2000000476837,916.7000000000007,917.2000000476837,917.2000000476837,916.7000000000007,917.2000000476837,1,917.2000000476837,0,0,,Time Limit,screen,0,screen,Task,909,,
7,1719506680301,27/06/2024 16:44:40,1719510280301,1,27/06/2024 18:44:40,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,Task,Response,6e9b15,2,response,800,7916.5999999999985,18149.8,18154.90000014305,7916.5999999999985,18149.8,18154.90000014305,1,7916.5999999999985,10238.300000143052,0,,Single Number Entry,Single Number Entry,1,object-79,Task,909,,
8,1719506684225,27/06/2024 16:44:44,1719510284225,1,27/06/2024 18:44:44,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,1,End,Screen 1,kny8tx,1,continue,,3929.600000143051,3916.7000000000007,3929.600000143051,3929.600000143051,3916.7000000000007,3929.600000143051,1,3929.600000143051,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1719506684226,27/06/2024 16:44:44,1719510284226,1,27/06/2024 18:44:44,161157,9,task-g4qz,,38548060,BLIND,11326137,,complete,,667d95ee181268fcc92ea825,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506719933,27/06/2024 16:45:19,1719510319933,1,27/06/2024 18:45:19,161157,9,task-g4qz,,38548105,BLIND,11326151,,complete,,667d96dbbb135a91d89c3409,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1280x800,1280x670,,,0,Fixation+Visual,5,909ms,,,,,visual,909ms,,909ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
