Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
7,1719507515902,27/06/2024 16:58:35,1719511115902,1,27/06/2024 18:58:35,161157,9,task-ocn9,,38549266,BLIND,11326515,,complete,,667d999f649eaf94b3c35eac,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Task,Response,6e9b15,2,response,700,8920.900000000001,12172.5,12188.00000000028,8920.900000000001,12172.5,12188.00000000028,1,8920.900000000001,3267.1000000002787,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
8,1719507518628,27/06/2024 16:58:38,1719511118628,1,27/06/2024 18:58:38,161157,9,task-ocn9,,38549266,BLIND,11326515,,complete,,667d999f649eaf94b3c35eac,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,End,Screen 1,kny8tx,1,continue,,2741.800000000094,2734.7000000000007,2741.800000000094,2741.800000000094,2734.7000000000007,2741.800000000094,1,2741.800000000094,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1719507518636,27/06/2024 16:58:38,1719511118636,1,27/06/2024 18:58:38,161157,9,task-ocn9,,38549266,BLIND,11326515,,complete,,667d999f649eaf94b3c35eac,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1366x768,1358x654,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719507517656,27/06/2024 16:58:37,1719511117656,1,27/06/2024 18:58:37,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,430x932,814x347,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507521714,27/06/2024 16:58:41,1719511121714,1,27/06/2024 18:58:41,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,430x932,814x347,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Instruction,Screen 1,8wzu54,1,continue,,4053,4036,4053,4053,4036,4053,1,4053,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719507534084,27/06/2024 16:58:54,1719511134084,1,27/06/2024 18:58:54,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,430x932,430x739,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
4,1719507538690,27/06/2024 16:58:58,1719511138690,1,27/06/2024 18:58:58,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5,430x932,430x739,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
5,1719507567413,27/06/2024 16:59:27,1719511167413,1,27/06/2024 18:59:27,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
6,1719507568380,27/06/2024 16:59:28,1719511168380,1,27/06/2024 18:59:28,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,973.4000000476838,966.7,973.4000000476838,973.4000000476838,966.7,973.4000000476838,1,973.4000000476838,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
7,1719507568381,27/06/2024 16:59:28,1719511168381,1,27/06/2024 18:59:28,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,974.9999999523163,966.7,974.9999999523163,974.9999999523163,966.7,974.9999999523163,1,974.9999999523163,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
8,1719507570441,27/06/2024 16:59:30,1719511170441,1,27/06/2024 18:59:30,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.3,2066.3,2066.3,2066.3,2066.3,2066.3,1,2066.3,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
9,1719507571191,27/06/2024 16:59:31,1719511171191,1,27/06/2024 18:59:31,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Task,Stimuli,f9t134,1,timedOut,,750.9999999523161,750.3999999999996,750.9999999523161,750.9999999523161,750.3999999999996,750.9999999523161,1,750.9999999523161,0,0,,Time Limit,screen,0,screen,Task,752,,
10,1719507593371,27/06/2024 16:59:53,1719511193371,1,27/06/2024 18:59:53,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,Task,Response,6e9b15,2,response,700,5200.099999999999,22167,22182.199999856948,5200.099999999999,22167,22182.199999856948,1,5200.099999999999,16982.09999985695,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
11,1719507596953,27/06/2024 16:59:56,1719511196953,1,27/06/2024 18:59:56,161157,9,task-ocn9,,38549300,BLIND,11326551,,complete,,667d9a16eda4f2daa64f4cbb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x673,,,0,Fixation+Visual,5,752ms,,,,visual,,752ms,,752ms,1,End,Screen 1,kny8tx,1,continue,,3597.000000047683,3583.5,3597.000000047683,3597.000000047683,3583.5,3597.000000047683,1,3597.000000047683,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
