Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
1,1719507027430,27/06/2024 16:50:27,1719510627430,1,27/06/2024 18:50:27,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719507032050,27/06/2024 16:50:32,1719510632050,1,27/06/2024 18:50:32,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Instructions,Screen 1,3u35xa,1,continue,,4648.248,4633.548000000001,4648.248,4648.248,4633.548000000001,4648.248,1,4648.248,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719507035204,27/06/2024 16:50:35,1719510635204,1,27/06/2024 18:50:35,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Fixation,Screen 1,s2knah,1,continue,,3169.2999999046324,3166.8,3169.2999999046324,3169.2999999046324,3166.8,3169.2999999046324,1,3169.2999999046324,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719507035205,27/06/2024 16:50:35,1719510635205,1,27/06/2024 18:50:35,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Fixation,Screen 1,s2knah,1,continue,,3169.999999952316,3166.8,3169.999999952316,3169.999999952316,3166.8,3169.999999952316,1,3169.999999952316,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719507037269,27/06/2024 16:50:37,1719510637269,1,27/06/2024 18:50:37,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.699999999999,2066.699999999999,2066.699999999999,2066.699999999999,2066.699999999999,2066.699999999999,1,2066.699999999999,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719507037275,27/06/2024 16:50:37,1719510637275,1,27/06/2024 18:50:37,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Task,Stimuli,f9t134,1,info,audio started,7.299999904633296,0,7.299999904633296,7.299999904633296,0,7.299999904633296,1,7.299999904633296,0,0,,Audio Clip,Audio Clip,1,object-93,Task,909,,
7,1719507038186,27/06/2024 16:50:38,1719510638186,1,27/06/2024 18:50:38,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Task,Stimuli,f9t134,1,timedOut,,917.499999952317,916.8000000000011,917.499999952317,917.499999952317,916.8000000000011,917.499999952317,1,917.499999952317,0,0,,Time Limit,screen,0,screen,Task,909,,
8,1719507051802,27/06/2024 16:50:51,1719510651802,1,27/06/2024 18:50:51,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,Task,Response,6e9b15,2,response,300,5633.499999999998,13600.6,13617.4,5633.499999999998,13600.6,13617.4,1,5633.499999999998,7983.9000000000015,0,,Single Number Entry,Single Number Entry,1,object-79,Task,909,,
9,1719507054081,27/06/2024 16:50:54,1719510654081,1,27/06/2024 18:50:54,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,1,End,Screen 1,rw9j8x,1,continue,,2296.7999999999993,2283,2296.7999999999993,2296.7999999999993,2283,2296.7999999999993,1,2296.7999999999993,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719507054082,27/06/2024 16:50:54,1719510654082,1,27/06/2024 18:50:54,161157,9,task-gofs,,38548402,BLIND,11326237,,complete,,667d9820244ac246da979bef,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 124.0.0.0,1440x900,1440x734,,,0,Fixation+Audio,6,909ms,,,,,audio,909ms,,909ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
