Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
2,1719506544668,27/06/2024 16:42:24,1719510144668,1,27/06/2024 18:42:24,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Instruction,Screen 1,8wzu54,1,continue,,9133.579999999998,9116.88,9133.579999999998,9133.579999999998,9116.88,9133.579999999998,1,9133.579999999998,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719506545838,27/06/2024 16:42:25,1719510145838,1,27/06/2024 18:42:25,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1187.5999999761589,1183.300000000001,1187.5999999761589,1187.5999999761589,1183.300000000001,1187.5999999761589,1,1187.5999999761589,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506545840,27/06/2024 16:42:25,1719510145840,1,27/06/2024 18:42:25,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1189.7000000000007,1183.300000000001,1189.7000000000007,1189.7000000000007,1183.300000000001,1189.7000000000007,1,1189.7000000000007,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506547902,27/06/2024 16:42:27,1719510147902,1,27/06/2024 18:42:27,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.7999999999993,2066.7999999999993,2066.7999999999993,2066.7999999999993,2066.7999999999993,2066.7999999999993,1,2066.7999999999993,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506548503,27/06/2024 16:42:28,1719510148503,1,27/06/2024 18:42:28,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,601.7000000238422,599.8999999999996,601.7000000238422,601.7000000238422,599.8999999999996,601.7000000238422,1,601.7000000238422,0,0,,Time Limit,screen,0,screen,Task,595,,
7,1719506560337,27/06/2024 16:42:40,1719510160337,1,27/06/2024 18:42:40,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,700,6166.9000000000015,11817,11833.7,6166.9000000000015,11817,11833.7,1,6166.9000000000015,5666.799999999999,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
8,1719506563233,27/06/2024 16:42:43,1719510163233,1,27/06/2024 18:42:43,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,End,Screen 1,kny8tx,1,continue,,2914.899999928475,2899.2999999999993,2914.899999928475,2914.899999928475,2899.2999999999993,2914.899999928475,1,2914.899999928475,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1719506563234,27/06/2024 16:42:43,1719510163234,1,27/06/2024 18:42:43,161157,9,task-tssb,,38547988,BLIND,11326115,,complete,,667d96396025badd112917b4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x812,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506608570,27/06/2024 16:43:28,1719510208570,1,27/06/2024 18:43:28,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506618189,27/06/2024 16:43:38,1719510218189,1,27/06/2024 18:43:38,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Instruction,Screen 1,8wzu54,1,continue,,13407.799999952316,13402.9,13407.799999952316,13407.799999952316,13402.9,13407.799999952316,1,13407.799999952316,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719506620224,27/06/2024 16:43:40,1719510220224,1,27/06/2024 18:43:40,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,2040.800000047684,2032.800000000001,2040.800000047684,2040.800000047684,2032.800000000001,2040.800000047684,1,2040.800000047684,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506620228,27/06/2024 16:43:40,1719510220228,1,27/06/2024 18:43:40,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,2045.1000000000004,2032.800000000001,2045.1000000000004,2045.1000000000004,2032.800000000001,2045.1000000000004,1,2045.1000000000004,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506622283,27/06/2024 16:43:42,1719510222283,1,27/06/2024 18:43:42,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.2000000000007,2066.2000000000007,2066.2000000000007,2066.2000000000007,2066.2000000000007,2066.2000000000007,1,2066.2000000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506622883,27/06/2024 16:43:42,1719510222883,1,27/06/2024 18:43:42,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,600.6999999046311,599.8999999999978,600.6999999046311,600.6999999046311,599.8999999999978,600.6999999046311,1,600.6999999046311,0,0,,Time Limit,screen,0,screen,Task,595,,
7,1719506647816,27/06/2024 16:44:07,1719510247816,1,27/06/2024 18:44:07,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,500,16214.3,24913.100000000002,24930.000000000004,16214.3,24913.100000000002,24930.000000000004,1,16214.3,8715.700000000004,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
8,1719506657636,27/06/2024 16:44:17,1719510257636,1,27/06/2024 18:44:17,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,End,Screen 1,kny8tx,1,continue,,9852.599999999999,9848.400000000001,9852.599999999999,9852.599999999999,9848.400000000001,9852.599999999999,1,9852.599999999999,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1719506657644,27/06/2024 16:44:17,1719510257644,1,27/06/2024 18:44:17,161157,9,task-tssb,,38548022,BLIND,11326107,,complete,,667d95e2976a626532cc26f3,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1488x742,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506633482,27/06/2024 16:43:53,1719510233482,1,27/06/2024 18:43:53,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506637945,27/06/2024 16:43:57,1719510237945,1,27/06/2024 18:43:57,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Instruction,Screen 1,8wzu54,1,continue,,4489.800000023842,4466.8,4489.800000023842,4489.800000023842,4466.8,4489.800000023842,1,4489.800000023842,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719506639236,27/06/2024 16:43:59,1719510239236,1,27/06/2024 18:43:59,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1314.2999999761578,1300.1000000000004,1314.2999999761578,1314.2999999761578,1300.1000000000004,1314.2999999761578,1,1314.2999999761578,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506639237,27/06/2024 16:43:59,1719510239237,1,27/06/2024 18:43:59,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1314.699999952316,1300.1000000000004,1314.699999952316,1314.699999952316,1300.1000000000004,1314.699999952316,1,1314.699999952316,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506641193,27/06/2024 16:44:01,1719510241193,1,27/06/2024 18:44:01,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2033.5,2033.5,2033.5,2033.5,2033.5,2033.5,1,2033.5,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506641793,27/06/2024 16:44:01,1719510241793,1,27/06/2024 18:44:01,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,600.500000047683,600,600.500000047683,600.500000047683,600,600.500000047683,1,600.500000047683,0,0,,Time Limit,screen,0,screen,Task,595,,
7,1719506659826,27/06/2024 16:44:19,1719510259826,1,27/06/2024 18:44:19,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Response,6e9b15,2,response,200,15534.099999999999,18000.899999999998,18033.599999952316,15534.099999999999,18000.899999999998,18033.599999952316,1,15534.099999999999,2499.499999952317,0,,Single Number Entry,Single Number Entry,1,object-79,Task,595,,
8,1719506663460,27/06/2024 16:44:23,1719510263460,1,27/06/2024 18:44:23,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,End,Screen 1,kny8tx,1,continue,,3666.600000000002,3633.4000000000015,3666.600000000002,3666.600000000002,3633.4000000000015,3666.600000000002,1,3666.600000000002,0,0,,Click To Continue,Continue Button,2,object-100,End,,,
9,1719506663466,27/06/2024 16:44:23,1719510263466,1,27/06/2024 18:44:23,161157,9,task-tssb,,38548045,BLIND,11326124,,complete,,667d9652d8d40aefdb84204c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 125.0.0.0,1440x900,1440x788,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506663060,27/06/2024 16:44:23,1719510263060,1,27/06/2024 18:44:23,161157,9,task-tssb,,38548066,BLIND,11326140,,complete,,667d96ab3296b1559788ba06,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506666506,27/06/2024 16:44:26,1719510266506,1,27/06/2024 18:44:26,161157,9,task-tssb,,38548066,BLIND,11326140,,complete,,667d96ab3296b1559788ba06,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Instruction,Screen 1,8wzu54,1,continue,,3449.04,3444.42,3449.04,3449.04,3444.42,3449.04,1,3449.04,0,0,,Click To Continue,Continue Button,2,object-96,Instruction,,,
3,1719506667827,27/06/2024 16:44:27,1719510267827,1,27/06/2024 18:44:27,161157,9,task-tssb,,38548066,BLIND,11326140,,complete,,667d96ab3296b1559788ba06,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1326.3799999999992,1319.4399999999996,1326.3799999999992,1326.3799999999992,1319.4399999999996,1326.3799999999992,1,1326.3799999999992,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506667828,27/06/2024 16:44:27,1719510267828,1,27/06/2024 18:44:27,161157,9,task-tssb,,38548066,BLIND,11326140,,complete,,667d96ab3296b1559788ba06,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 1,s2knah,1,continue,,1326.3799999999992,1319.4399999999996,1326.3799999999992,1326.3799999999992,1319.4399999999996,1326.3799999999992,1,1326.3799999999992,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506669904,27/06/2024 16:44:29,1719510269904,1,27/06/2024 18:44:29,161157,9,task-tssb,,38548066,BLIND,11326140,,complete,,667d96ab3296b1559788ba06,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Fixation,Screen 2,61clbh,2,continue,,2083.2800000000007,2083.2800000000007,2083.2800000000007,2083.2800000000007,2083.2800000000007,2083.2800000000007,1,2083.2800000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506670502,27/06/2024 16:44:30,1719510270502,1,27/06/2024 18:44:30,161157,9,task-tssb,,38548066,BLIND,11326140,,complete,,667d96ab3296b1559788ba06,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Fixation+Visual,5,595ms,,,visual,,,595ms,,595ms,1,Task,Stimuli,f9t134,1,timedOut,,597.8999999999996,597.2399999999998,597.8999999999996,597.8999999999996,597.2399999999998,597.8999999999996,1,597.8999999999996,0,0,,Time Limit,screen,0,screen,Task,595,,
