Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
1,1719506471593,27/06/2024 16:41:11,1719510071593,1,27/06/2024 18:41:11,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506476458,27/06/2024 16:41:16,1719510076458,1,27/06/2024 18:41:16,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Instructions,Screen 1,3u35xa,1,continue,,4873.000000000001,4858,4873.000000000001,4873.000000000001,4858,4873.000000000001,1,4873.000000000001,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719506477718,27/06/2024 16:41:17,1719510077718,1,27/06/2024 18:41:17,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,1275,1271,1275,1275,1271,1275,1,1275,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506477719,27/06/2024 16:41:17,1719510077719,1,27/06/2024 18:41:17,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,1277,1271,1277,1277,1271,1277,1,1277,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506479792,27/06/2024 16:41:19,1719510079792,1,27/06/2024 18:41:19,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 2,61clbh,2,continue,,2079,2079,2079,2079,2079,2079,1,2079,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506479798,27/06/2024 16:41:19,1719510079798,1,27/06/2024 18:41:19,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,info,audio started,6,0,6,6,0,6,1,6,0,0,,Audio Clip,Audio Clip,1,object-93,Task,752,,
7,1719506480547,27/06/2024 16:41:20,1719510080547,1,27/06/2024 18:41:20,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,timedOut,,755,754,755,755,754,755,1,755,0,0,,Time Limit,screen,0,screen,Task,752,,
8,1719506491720,27/06/2024 16:41:31,1719510091720,1,27/06/2024 18:41:31,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Response,6e9b15,2,response,100,8228,11157,11174,8228,11157,11174,1,8228,2946,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
9,1719506498376,27/06/2024 16:41:38,1719510098376,1,27/06/2024 18:41:38,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,End,Screen 1,rw9j8x,1,continue,,6631,6614,6631,6631,6614,6631,1,6631,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719506498377,27/06/2024 16:41:38,1719510098377,1,27/06/2024 18:41:38,161157,9,task-znge,,38547946,BLIND,11326077,,complete,,667d956eaaa270594e0e7a13,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1680x1050,1680x962,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506473220,27/06/2024 16:41:13,1719510073220,1,27/06/2024 18:41:13,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506484609,27/06/2024 16:41:24,1719510084609,1,27/06/2024 18:41:24,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Instructions,Screen 1,3u35xa,1,continue,,11410.099999999255,11394.8,11410.099999999255,11410.099999999255,11394.8,11410.099999999255,1,11410.099999999255,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719506486832,27/06/2024 16:41:26,1719510086832,1,27/06/2024 18:41:26,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,2235.5999999999985,2218.8999999999996,2235.5999999999985,2235.5999999999985,2218.8999999999996,2235.5999999999985,1,2235.5999999999985,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506486832,27/06/2024 16:41:26,1719510086832,1,27/06/2024 18:41:26,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,2235.5999999999985,2218.8999999999996,2235.5999999999985,2235.5999999999985,2218.8999999999996,2235.5999999999985,1,2235.5999999999985,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506488882,27/06/2024 16:41:28,1719510088882,1,27/06/2024 18:41:28,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 2,61clbh,2,continue,,2068.7000000000007,2068.7000000000007,2068.7000000000007,2068.7000000000007,2068.7000000000007,2068.7000000000007,1,2068.7000000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506488888,27/06/2024 16:41:28,1719510088888,1,27/06/2024 18:41:28,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,info,audio started,6.600000001490116,0,6.600000001490116,6.600000001490116,0,6.600000001490116,1,6.600000001490116,0,0,,Audio Clip,Audio Clip,1,object-93,Task,752,,
7,1719506489633,27/06/2024 16:41:29,1719510089633,1,27/06/2024 18:41:29,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,timedOut,,751.6000000014901,750.7999999999993,751.6000000014901,751.6000000014901,750.7999999999993,751.6000000014901,1,751.6000000014901,0,0,,Time Limit,screen,0,screen,Task,752,,
8,1719506518490,27/06/2024 16:41:58,1719510118490,1,27/06/2024 18:41:58,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Response,6e9b15,2,response,1000,14297.600000000002,28845.500000000004,28857.7,14297.600000000002,28845.500000000004,28857.7,1,14297.600000000002,14560.099999999999,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
9,1719506523986,27/06/2024 16:42:03,1719510123986,1,27/06/2024 18:42:03,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,End,Screen 1,rw9j8x,1,continue,,5508.399999999252,5505.5,5508.399999999252,5508.399999999252,5505.5,5508.399999999252,1,5508.399999999252,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719506523988,27/06/2024 16:42:03,1719510123988,1,27/06/2024 18:42:03,161157,9,task-znge,,38547948,BLIND,11326095,,complete,,667d95e30aee8fcb510d8926,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506495677,27/06/2024 16:41:35,1719510095677,1,27/06/2024 18:41:35,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506505718,27/06/2024 16:41:45,1719510105718,1,27/06/2024 18:41:45,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Instructions,Screen 1,3u35xa,1,continue,,10063.173999999999,10058.874,10063.173999999999,10063.173999999999,10058.874,10063.173999999999,1,10063.173999999999,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719506507584,27/06/2024 16:41:47,1719510107584,1,27/06/2024 18:41:47,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,1873.2999999999993,1866,1873.2999999999993,1873.2999999999993,1866,1873.2999999999993,1,1873.2999999999993,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506507585,27/06/2024 16:41:47,1719510107585,1,27/06/2024 18:41:47,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,1874.2999999999993,1866,1874.2999999999993,1874.2999999999993,1866,1874.2999999999993,1,1874.2999999999993,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506509657,27/06/2024 16:41:49,1719510109657,1,27/06/2024 18:41:49,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 2,61clbh,2,continue,,2079.2000000000007,2079.2000000000007,2079.2000000000007,2079.2000000000007,2079.2000000000007,2079.2000000000007,1,2079.2000000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506509667,27/06/2024 16:41:49,1719510109667,1,27/06/2024 18:41:49,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,info,audio started,10.099999999998545,0,10.099999999998545,10.099999999998545,0,10.099999999998545,1,10.099999999998545,0,0,,Audio Clip,Audio Clip,1,object-93,Task,752,,
7,1719506510404,27/06/2024 16:41:50,1719510110404,1,27/06/2024 18:41:50,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,timedOut,,748.0999999999985,746.2999999999993,748.0999999999985,748.0999999999985,746.2999999999993,748.0999999999985,1,748.0999999999985,0,0,,Time Limit,screen,0,screen,Task,752,,
8,1719506583704,27/06/2024 16:43:03,1719510183704,1,27/06/2024 18:43:03,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Response,6e9b15,2,response,1000,32640.3,73290.7,73301.8,32640.3,73290.7,73301.8,1,32640.3,40661.5,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
9,1719506597921,27/06/2024 16:43:17,1719510197921,1,27/06/2024 18:43:17,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,End,Screen 1,rw9j8x,1,continue,,14228.100000000006,14221,14228.100000000006,14228.100000000006,14221,14228.100000000006,1,14228.100000000006,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719506597941,27/06/2024 16:43:17,1719510197941,1,27/06/2024 18:43:17,161157,9,task-znge,,38547962,BLIND,11326105,,complete,,667d9602af5208019b0d8925,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x1024,1280x897,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506767359,27/06/2024 16:46:07,1719510367359,1,27/06/2024 18:46:07,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506775280,27/06/2024 16:46:15,1719510375280,1,27/06/2024 18:46:15,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Instructions,Screen 1,3u35xa,1,continue,,7955.699999999999,7944.4,7955.699999999999,7955.699999999999,7944.4,7955.699999999999,1,7955.699999999999,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1719506776802,27/06/2024 16:46:16,1719510376802,1,27/06/2024 18:46:16,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,1537.2000000476837,1533.2999999999993,1537.2000000476837,1537.2000000476837,1533.2999999999993,1537.2000000476837,1,1537.2000000476837,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1719506776802,27/06/2024 16:46:16,1719510376802,1,27/06/2024 18:46:16,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 1,s2knah,1,continue,,1537.7999999523163,1533.2999999999993,1537.7999999523163,1537.7999999523163,1533.2999999999993,1537.7999999523163,1,1537.7999999523163,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1719506778885,27/06/2024 16:46:18,1719510378885,1,27/06/2024 18:46:18,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Fixation,Screen 2,61clbh,2,continue,,2077.7000000000007,2077.7000000000007,2077.7000000000007,2077.7000000000007,2077.7000000000007,2077.7000000000007,1,2077.7000000000007,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1719506778895,27/06/2024 16:46:18,1719510378895,1,27/06/2024 18:46:18,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,info,audio started,10.899999999999636,0,10.899999999999636,10.899999999999636,0,10.899999999999636,1,10.899999999999636,0,0,,Audio Clip,Audio Clip,1,object-93,Task,752,,
7,1719506779632,27/06/2024 16:46:19,1719510379632,1,27/06/2024 18:46:19,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Stimuli,f9t134,1,timedOut,,756.2999999523163,755.6000000000004,756.2999999523163,756.2999999523163,755.6000000000004,756.2999999523163,1,756.2999999523163,0,0,,Time Limit,screen,0,screen,Task,752,,
8,1719506813004,27/06/2024 16:46:53,1719510413004,1,27/06/2024 18:46:53,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Task,Response,6e9b15,2,response,1000,11244.300000000001,33355.200000000004,33366.200000000004,11244.300000000001,33355.200000000004,33366.200000000004,1,11244.300000000001,22121.9,0,,Single Number Entry,Single Number Entry,1,object-79,Task,752,,
9,1719506817852,27/06/2024 16:46:57,1719510417852,1,27/06/2024 18:46:57,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,End,Screen 1,rw9j8x,1,continue,,4865.79999990463,4855.5,4865.79999990463,4865.79999990463,4855.5,4865.79999990463,1,4865.79999990463,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1719506817860,27/06/2024 16:46:57,1719510417860,1,27/06/2024 18:46:57,161157,9,task-znge,,38548148,BLIND,11326144,,complete,,667d96c8ed1f1c1990b08944,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1440x900,1440x731,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1719506871684,27/06/2024 16:47:51,1719510471684,1,27/06/2024 18:47:51,161157,9,task-znge,,38548221,BLIND,11326182,,complete,,667d976d2270a011eec77d6c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x776,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1719506874264,27/06/2024 16:47:54,1719510474264,1,27/06/2024 18:47:54,161157,9,task-znge,,38548221,BLIND,11326182,,complete,,667d976d2270a011eec77d6c,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x776,,,0,Fixation+Audio,6,752ms,,,,audio,,752ms,,752ms,1,Instructions,Screen 1,3u35xa,1,continue,,4116,4109.9,4116,4116,4109.9,4116,1,4116,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
