Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-jxg3,randomiser-4pcx,randomiser-rj4a,randomiser-lhwo,randomiser-2rg1,randomiser-x87o,Spreadsheet,duarion,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: duration,Manipulation: Spreadsheet,Manipulation: duarion
9,1722253229983,29/07/2024 11:40:29,1722256829983,1,29/07/2024 13:40:29,161157,10,task-2r4x,,39253274,BLIND,11512484,,complete,,66a77f4152c5f4a43425a5e6,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1600x742,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,End,Screen 1,rw9j8x,1,continue,,4222.800000011921,4216.799999999999,4222.800000011921,4222.800000011921,4216.799999999999,4222.800000011921,1,4222.800000011921,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722253229985,29/07/2024 11:40:29,1722256829985,1,29/07/2024 13:40:29,161157,10,task-2r4x,,39253274,BLIND,11512484,,complete,,66a77f4152c5f4a43425a5e6,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1280x720,1600x742,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722253168976,29/07/2024 11:39:28,1722256768976,1,29/07/2024 13:39:28,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722253173475,29/07/2024 11:39:33,1722256773475,1,29/07/2024 13:39:33,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Instructions,Screen 1,3u35xa,1,continue,,4504.66,4492.32,4504.66,4504.66,4492.32,4504.66,1,4504.66,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722253175125,29/07/2024 11:39:35,1722256775125,1,29/07/2024 13:39:35,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Fixation,Screen 1,s2knah,1,continue,,1663.3400000000001,1650.2799999999997,1663.3400000000001,1663.3400000000001,1650.2799999999997,1663.3400000000001,1,1663.3400000000001,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722253175126,29/07/2024 11:39:35,1722256775126,1,29/07/2024 13:39:35,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Fixation,Screen 1,s2knah,1,continue,,1663.3400000000001,1650.2799999999997,1663.3400000000001,1663.3400000000001,1650.2799999999997,1663.3400000000001,1,1663.3400000000001,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722253177180,29/07/2024 11:39:37,1722256777180,1,29/07/2024 13:39:37,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Fixation,Screen 2,61clbh,2,continue,,2066.2799999999997,2066.2799999999997,2066.2799999999997,2066.2799999999997,2066.2799999999997,2066.2799999999997,1,2066.2799999999997,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722253177182,29/07/2024 11:39:37,1722256777182,1,29/07/2024 13:39:37,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Task,Stimuli,f9t134,1,info,audio started,2.780000000000655,0,2.780000000000655,2.780000000000655,0,2.780000000000655,1,2.780000000000655,0,0,,Audio Clip,Audio Clip,1,object-93,Task,438,,
7,1722253177613,29/07/2024 11:39:37,1722256777613,1,29/07/2024 13:39:37,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Task,Stimuli,f9t134,1,timedOut,,433.78000000000065,433.2399999999998,433.78000000000065,433.78000000000065,433.2399999999998,433.78000000000065,1,433.78000000000065,0,0,,Time Limit,screen,0,screen,Task,438,,
8,1722253182000,29/07/2024 11:39:42,1722256782000,1,29/07/2024 13:39:42,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Task,Response,6e9b15,2,response,200,3633.800000000001,4383.660000000002,4388.540000000001,3633.800000000001,4383.660000000002,4388.540000000001,1,3633.800000000001,754.7399999999998,0,,Single Number Entry,Single Number Entry,1,object-79,Task,438,,
9,1722253185455,29/07/2024 11:39:45,1722256785455,1,29/07/2024 13:39:45,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,End,Screen 1,rw9j8x,1,continue,,3458.879999999999,3450.120000000001,3458.879999999999,3458.879999999999,3450.120000000001,3458.879999999999,1,3458.879999999999,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
10,1722253185455,29/07/2024 11:39:45,1722256785455,1,29/07/2024 13:39:45,161157,10,task-2r4x,,39253229,BLIND,11512485,,complete,,66a77f423e3487f2b2cf3336,computer,Desktop or Laptop,Windows 10,Firefox 128.0,2432x1368,1265x1251,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,,,,,,info,END,,,,,,,0,,,,,,,,,,,,
1,1722253209124,29/07/2024 11:40:09,1722256809124,1,29/07/2024 13:40:09,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,
2,1722253216410,29/07/2024 11:40:16,1722256816410,1,29/07/2024 13:40:16,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Instructions,Screen 1,3u35xa,1,continue,,7298.172000011921,7283.272,7298.172000011921,7298.172000011921,7283.272,7298.172000011921,1,7298.172000011921,0,0,,Click To Continue,Continue Button,2,object-101,Instructions,,,
3,1722253218115,29/07/2024 11:40:18,1722256818115,1,29/07/2024 13:40:18,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Fixation,Screen 1,s2knah,1,continue,,1720.1000000000004,1716.7000000000007,1720.1000000000004,1720.1000000000004,1716.7000000000007,1720.1000000000004,1,1720.1000000000004,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
4,1722253218115,29/07/2024 11:40:18,1722256818115,1,29/07/2024 13:40:18,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Fixation,Screen 1,s2knah,1,continue,,1720.4000000119213,1716.7000000000007,1720.4000000119213,1720.4000000119213,1716.7000000000007,1720.4000000119213,1,1720.4000000119213,0,0,,Space To Continue,Space To Continue,1,object-92,Fixation,,,
5,1722253220179,29/07/2024 11:40:20,1722256820179,1,29/07/2024 13:40:20,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Fixation,Screen 2,61clbh,2,continue,,2067,2067,2067,2067,2067,2067,1,2067,0,0,,Fixation Timing,Fixation,1,object-90,Fixation,,,
6,1722253220184,29/07/2024 11:40:20,1722256820184,1,29/07/2024 13:40:20,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Task,Stimuli,f9t134,1,info,audio started,4.999999964236849,0,4.999999964236849,4.999999964236849,0,4.999999964236849,1,4.999999964236849,0,0,,Audio Clip,Audio Clip,1,object-93,Task,438,,
7,1722253220613,29/07/2024 11:40:20,1722256820613,1,29/07/2024 13:40:20,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Task,Stimuli,f9t134,1,timedOut,,433.89999999999964,433,433.89999999999964,433.89999999999964,433,433.89999999999964,1,433.89999999999964,0,0,,Time Limit,screen,0,screen,Task,438,,
8,1722253236719,29/07/2024 11:40:36,1722256836719,1,29/07/2024 13:40:36,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,Task,Response,6e9b15,2,response,500,10766.9,16100.199999999999,16107.20000001192,10766.9,16100.199999999999,16107.20000001192,1,10766.9,5340.300000011921,0,,Single Number Entry,Single Number Entry,1,object-79,Task,438,,
9,1722253243116,29/07/2024 11:40:43,1722256843116,1,29/07/2024 13:40:43,161157,10,task-2r4x,,39253305,BLIND,11512489,,complete,,66a77f4ba6fc7c9a5eda124c,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1272x598,,,0,Fixation+Audio,6,438ms,,audio,,,,438ms,,438ms,1,End,Screen 1,rw9j8x,1,continue,,6404.700000000001,6400.299999999999,6404.700000000001,6404.700000000001,6400.299999999999,6404.700000000001,1,6404.700000000001,0,0,,Click To Continue,Continue Button,2,object-97,End,,,
